本名,外文名,别名,字号,所处时代,国籍,毕业院校,民族,出生时间,逝世时间,职业,官职,出生地,代表作品,人物关系,简介
弗兰斯·埃米尔·西兰帕,Frans，Eemil，Sillanpaa,,,,芬兰,,,1888年9月16日,1964年6月3日,作家,,芬兰海麦库地区,《少女西丽亚》,,弗兰斯·埃米尔·西兰帕，曾经获得1939年的诺贝尔文学奖，著名作品为《少女西丽亚》。一八八八年九月十六日生于芬兰海麦库地区一个贫苦佃农的家庭。他的父母经受过当地移民的种种磨难，几个小孩都先后夭折，只有最小的儿子西伦佩有幸活了下来。获奖理由：由于他在描绘两样互相影响的东西——他祖国的本质，以及该国农民的生活时——所表现的深刻了解与细腻艺术。在西伦佩的作品中，在世界上流传最广，给作者带来最高声誉的是长篇小说《少女西丽娅》。作品描述了古斯塔和西丽娅这父女两代人的经历。
约翰·高尔斯华绥,John，Galsworthy,,,,英国,牛津大学,,1867年8月14日,1933年1月31日,小说家，剧作家,,伦敦,《福尔赛世家》，《现代喜剧》,,约翰·高尔斯华绥，英国小说家、剧作家。20世纪初期英国现实主义文学的代表作家。代表作品有《福尔赛世家》三部曲和《现代喜剧》三部曲。高尔斯华绥于1867年生伦敦，曾在牛津大学读法律。1904年《法利赛人》出版，首次引起社会注意。30岁时发表处女作《天涯海角》。1906年，高尔斯华绥完成长篇小说《有产业的人》，为他获得杰出小说家声誉。1932年荣膺该年度诺贝尔文学奖。1933年，约翰·高尔斯华绥逝世，享年66岁。
辛克莱·刘易斯,Sinclair，Lewis,,,,美国,耶鲁大学,,1885年2月7日,1951年1月10日,作家,,明尼苏达州的索克中心镇,《大街》，《巴比特》，《阿罗史密斯》,,辛克莱·刘易斯美国作家。1914年，他的第一部长篇小说《我们的雷恩先生》问世。主要作品有《大街》、《巴比特》、《阿罗史密斯》等。1930年作品《巴比特》获诺贝尔文学奖。辛克莱·刘易斯是美国第一位诺贝尔文学获获得者，他的文学创作生涯可划分为三个时期，1920年以前以写通俗小说为主，1920－1929年是其“黄金时期”，他创造了地地道道的美国风格，最早反映出女权主义意识。第三个时期是1929年之后，是刘易斯创作的衰退时期。
保尔·托马斯·曼,Paul，Thomas，Mann,,,,德国,,,1875年6月6日,1955年8月12日,文学，作家,,德国北部吕贝克城,《布登勃洛克一家》，《魔山》,,保尔·托马斯·曼，德国作家。主要作品有小说《布登勃洛克一家》、《魔山》等。1929年获诺贝尔文学奖 。获奖理由： “由于他那在当代文学中具有日益巩固的经典地位的伟大小说《布登勃洛克一家》。”二十世纪初，德国文学界出现了一颗光灿夺目的巨星，它华光熠熠地照亮了欧洲整个文坛，赢得了世界各国千百万读者，这就是一九二九年获诺贝尔文学奖的托马斯·曼。他的成名作和代表作《布登勃洛克一家》，一经发表便引起轰动，奠定了他在德国乃至欧洲文坛上的地位。
格拉齐亚·黛莱达,,,,,意大利,,,1871年9月27日,1936年8月15日,作家,,撒丁岛,《邪恶之路》，《灰烬》,,格拉齐亚·黛莱达，意大利萨丁岛自然主义流派作家，1926年凭作品《邪恶之路》获得诺贝尔文学奖。1903年出版的《EliasPortolu》标志着黛莱达正式踏上成功之路，她的代表作品有《灰烬》、《母亲》、《离婚之后》、《科西玛》等。其中《灰烬》曾启发一部由埃莱奥诺拉·杜塞演出的电影。
弗拉迪斯拉夫·莱蒙特,Wadysaw，Reymont,,,,波兰,,,1868,1925,作家，小说家,,,《农夫们》,,弗拉迪斯拉夫·莱蒙特波兰作家。主要作品有长篇小说《福地》和四卷本长篇小说《农民》等。1924年被授予诺贝尔文学奖，获奖理由“我们颁奖给他，是因为他的民族史诗《农民们》写得很出色”。
威廉·巴特勒·叶芝,William，Butler，Yeats,威廉·勃特勒·叶芝,,,爱尔兰,大都会艺术学校,,1865年06月13日,1939年01月28日,诗人，剧作家,,山迪蒙,《钟楼》，《盘旋的楼梯》，《驶向拜占庭》,学生：庞德,威廉·巴特勒·叶芝，亦译“叶慈”、“耶茨”，爱尔兰诗人、剧作家和散文家，著名的神秘主义者，是“爱尔兰文艺复兴运动”的领袖，也是艾比剧院的创建者之一。叶芝的诗受浪漫主义、唯美主义、神秘主义、象征主义和玄学诗的影响，演变出其独特的风格。叶芝的艺术代表着英语诗从传统到现代过渡的缩影。叶芝早年的创作具有浪漫主义的华丽风格，善于营造梦幻般的氛围，在1893年出版的散文集《凯尔特的薄暮》，便属于此风格。然而进入不惑之年后，在现代主义诗人艾兹拉·庞德等人的影响下，尤其是在其本人参与爱尔兰民族主义政治运动的切身经验的影响下，叶芝的创作风格发生了比较激烈的变化，更加趋近现代主义了。
哈辛特·贝纳文特·伊·马丁内斯,Jacinto，Benavente，y，Martinez,哈辛托·贝纳文特·伊·马丁内斯,,,西班牙,,,1866年,1954年,作家,,马德里,《既成利害》，《不该爱的女人》，《热情之花》,,哈辛特·贝纳文特·伊·马丁内斯，西班牙剧作家。主要作品有剧本《既成利害》、《不该爱的女人》、《热情之花》等。1922年，“由于他以适当方式，延续了戏剧之灿烂传统”而获得诺贝尔文学奖。
阿纳托尔·法朗士,Anatole，France,蒂波·法朗索瓦,,,法国,,,1844年,1924年,作家，文学评论家，社会活动家,,巴黎,《金色诗篇》，《波纳尔之罪》,,阿纳托尔·法朗士法国作家、文学评论家、社会活动家。本名蒂波·法朗索瓦，生于巴黎一书商家庭。“法朗士”是他父亲法朗索瓦的缩写，又因他爱祖国法兰西，故以祖国的名字作为自己的笔名。少年时的法朗士经常替父亲编写书目、图书简介等，置身于书海之中。1873年出版第一本诗集《金色诗篇》，尔后以写文学批评文章成名；1881年出版《波纳尔之罪》，在文坛上声名大噪。以后他写了一系列的历史题材小说。由于受法国唯心主义历史学家列南的“人类永远也不能接近真理”的影响，他的这些作品均流露出历史循环论、社会改造徒劳无益论的悲观情绪，但更多的是充满对社会丑恶的嘲讽和抨击。法朗士的散文平如秋水，含蓄隽永，韵味深长。
克努特·汉姆生,Knut，Hamsun,克努特·彼得生,,,挪威,,,1859年8月4日,1952年2月19日,作家,,挪威佳尔牟,《神秘的人》，《饥饿》，《在蔓草丛生中的小径》,,克努特·汉姆生，挪威作家，1920年诺贝尔文学奖获得者。主要作品有《向生命一切的青春举杯》《大地的成长》《神秘的人》《饥饿》《在蔓草丛生中的小径》等。他信奉德国哲学家尼采的哲学。曾在各大报纸上发表赞扬希特勒侵略行为的文章。德国侵略挪威后，仍继续这一行为。1946年被挪威最高法院判为叛国罪，被软禁在奥斯陆一家老人院，1952年在老人院逝世。尽管如此，但这并不能抹杀汉姆生的成就。如今，挪威人已经学会了一分为二地看待汉姆生：批判他的政治观点，纪念他的文学遗产。
卡尔·弗里德里希·格奥尔格·施皮特勒,Carl，Friedrich，Georg，Spitteler,卡尔·施皮特勒,,,瑞士联邦,苏黎世大学,,1845年,1924年,诗人，小说家,,瑞士,《彩蝶翩遍》，《叙述曲》，《奥林匹亚的春天》,,卡尔·施皮特勒瑞士诗人、小说家。生生于瑞士里斯塔尔一个高级官吏家庭，1863年就读于苏黎世大学法律系，1919年，因“特别推荐他在史诗《奥林匹亚的春天》的优异表现”，他荣获诺贝尔文学奖。
亨瑞克·彭托皮丹,Henrik，Pontoppidan,,,,丹麦,,,1857年7月24日,1943年8月21日,作家,,丹麦腓特烈西亚,《天国》，《北极熊》,,亨瑞克·彭托皮丹，丹麦现实主义作家，1917年与丹麦的另一位作家卡尔·耶勒鲁普共同获得诺贝尔文学奖。
魏尔纳·海顿斯坦姆,Vernervon，Heidenstam,,,,瑞典,,,1859年7月6日,1940年5月20日,诗人，小说家,,瑞典奥斯哈马尔,《朝圣年代》,,魏尔纳·海顿斯坦姆，瑞典诗人、小说家，1912年成为瑞典学院院士，1916年为“欲以表扬他在戏剧艺术领域中丰硕、多样而有出色成就”，获颁诺贝尔文学奖。海登斯坦的作品主要描述瑞典人的生活，富有爱国热情，主要作品有诗集《朝圣年代》。
盖哈特·霍普特曼,,,,,德国,,,1862年11月15日,1946年6月6日,剧作家,,西里西亚的奥贝尔一萨尔茨布隆,《群鼠》,,霍普特曼是德国著名的剧作家。他一生创作了42个剧本，20多本长短篇小说，10多部诗歌、童话、传说，还翻译过莎士比亚的作品和写了3部自传体作品，是德国历史上少见的多产作家，也是位多才多艺的文学巨匠。
莫里斯·梅特林克,Maurice，Maeterlinck,,,,比利时,,,1862年,1949年,剧作家，诗人，散文家,,根特市,《青鸟》，《盲人》，《佩利亚斯与梅丽桑德》，《蒙娜·凡娜》,,莫里斯·梅特林克 ，比利时剧作家、诗人、散文家。1911年，获得诺贝尔文学奖。 是象征派戏剧的代表作家，先后写了《青鸟》、《盲人》、《佩利亚斯与梅丽桑德》、《蒙娜·凡娜》等多部剧本。早期作品充满悲观颓废的色彩，宣扬死亡和命运的无常，后期作品研究人生和生命的奥秘，思索道德的价值，取得很大成功。莫里斯·梅特林克被誉为“比利时的莎士比亚”。梅特林克的剧本充满诗意，被称之为诗剧。1889年，他发表诗集《温室》和第一部剧本《玛莱娜公主》。1908年发表的六幕梦幻剧《青鸟》，是梅特林克戏剧的代表作，也是欧洲戏剧史上一部融神奇、梦幻，象征于—炉的杰作。梅特林克的主要作品还有《佩莱亚斯与梅丽桑德》、《阿亚业娜与蓝酬子》、《圣安东的奇迹》等。1911年，由于他多方面的文学才华，尤其是在戏剧方面的杰出贡献，梅特林克被授予诺贝尔文学奖。
保尔·约翰·路德维希·冯·海塞,,保罗·约翰·路德维希·冯·海塞,,,德国,,犹太人,1830年3月15日,1914年4月2日,小说家，诗人，剧作家,,德国柏林,《拜尔堡》，《骄傲的姑娘》，《特雷庇姑娘》,,保尔·约翰·路德维希·冯·海塞德国作家。1910年诺贝尔文学奖获得者。 主要作品有剧本《拜尔堡》，小说《骄傲的姑娘》、《特雷庇姑娘》、《尼瑞娜》等。1910年作品《特雷庇姑娘》获诺贝尔文学奖。获奖理由：“表扬这位抒情诗人、戏剧家、小说家以及举世闻名的短篇小说家，在他漫长而多产的创作生涯中，所达到的充满理想主义精神之艺术至境”。海塞在德国柏林出生，父亲是著名文字学家卡尔·威廉·路德维希·海塞，母亲则来自一个富裕的犹太家庭。海塞曾在柏林和波恩接受教育，学习古典语言。此后，他翻译了一些意大利诗人的作品，也开始写作短篇故事，并发表了几部小说，其中最著名的是长篇小说《人间孩童》。他是诗人学会“施普雷河上的隧道”和“鳄鱼”的成员。
塞尔玛·拉格洛夫,Selma，Lagerlf,塞尔玛·拉格洛芙,,,瑞典,,,1858年11月20日,1940年3月16日,女作家,,瑞典,《尼尔斯骑鹅历险记》，《普初加里的皇帝》,,塞尔玛·拉格洛夫，又译名塞尔玛·拉格洛芙。瑞典女作家。1909年因为“由于她作品中特有的高贵的理想主义、丰饶的想象力、平易而优美的风格”获得诺贝尔文学奖，她是瑞典第一位得到这一荣誉的作家，也是世界上第一位获得这一文学奖的女性。
约瑟夫·鲁德亚德·吉卜林,Rudyard，Kipling,,,,大不列颠及北爱尔兰联合王国,联合服务学院,英吉利人,1865年12月31日,1936年1月18日,作家,,孟买,《营房谣》，《七海》，《丛林之书》，《老虎！老虎！》,,约瑟夫·鲁德亚德·吉卜林，英国小说家、诗人。主要作品有诗集《营房谣》、《七海》，小说集《生命的阻力》和动物故事《丛林之书》等。1907年吉卜林凭借作品《基姆》获诺贝尔文学奖，当时年仅42岁，是至今为止最年轻的诺贝尔文学奖得主。获奖理由：“这位世界名作家的作品以观察入微、想象独特、气概雄浑、叙述卓越见长”。
乔祖埃·卡尔杜齐,Giosuè，Carducci,,,,意大利,比萨师范学院,意大利人,1835年7月27日,1907年2月16日,诗人，文艺批评家,,韦西利亚,《青春诗》，《撒旦颂》，《意大利民族文学的发展》,,乔祖埃·卡尔杜齐，意大利诗人、文艺批评家。主要作品有诗集《青春诗》、长诗《撒旦颂》、专著《意大利民族文学的发展》等。1906年“不仅是由于他精深的学识和批判性的研究，更重要是为了颂扬他诗歌杰作中所具有的特色、创作气势 ，清新的风格和抒情的魅力”获诺贝尔文学奖 。
亨利克·显克维支,Henryk，Sienkiewicz,显克维支，显克维奇,,,俄罗斯帝国统治下的波兰地区,华沙高等学校,,1846年5月5日,1916年11月15日,作家,,卢布林省伍科夫斯基县,《火与剑》，《洪流》，《你往何处去》，《十字军骑士》,,亨利克·显克维支，波兰19世纪批判现实主义作家。代表作有通讯集《旅美书简》，历史小说三部曲《火与剑》、《洪流》、《伏沃迪约夫斯基先生》；历史小说《十字军骑士》。显克维支出身于贵族家庭。中学毕业后，进入华沙高等学校语文系学习，后因不满沙俄政府对学校的钳制愤然离校。1872年起任《波兰报》记者。大学时期即开始写作，是具有民主主义和爱国主义思想的现实主义作家，素有“波兰语言大师”之称。1896年，显克维支又完成了反映古罗马暴君尼禄的覆灭和早期基督教兴起的长篇历史小说《你往何处去》，1905年他因这部作品荣获诺贝尔文学奖。100多年来，显克维支的作品再版次数和印数均居波兰作家之首，并且被译成40余种外国文字，译本达2000多种。英法等国曾掀起过“显克维支热”。
何塞·埃切加赖,José，Echegaray,,,,西班牙,马德里土木工程学校,西班牙人,1832年4月19日,1916年9月4日,剧作家，诗人,,马德里,《伟大的牵线人》,,何塞·埃切加赖，出生于马德里。西班牙土木工程师、数学家、政治家，他是19世纪末期西班牙最杰出的剧作家。他与法国诗人弗雷德里克·米斯特拉尔一起获得了1904年诺贝尔文学奖，成为第一个获得诺贝尔奖的西班牙人。他的代表作为《伟大的牵线人》。在马德里有一条道路以埃切加赖的名字命名，该道路以弗拉明戈的酒店而著称。
弗雷德里克·米斯塔尔,,,,,法国,普罗旺斯学院,,1830年9月8日,1914年3月25日,诗人,,罗纳河口省的马雅纳,《黄金岛》，《普罗旺斯》，《米洛依》,,弗雷德里克·米斯塔尔法国诗人。主要作品有诗作《黄金岛》、《普罗旺斯》、《米洛依》等。1904年作品《金岛》获诺贝尔文学奖 。获奖理由：“他的诗作蕴涵之清新创造性与真正的感召力，它忠实地反映了他民族的质朴精神”。
比昂斯滕·比昂松,Bjornstjerne，Martinus，Bjornson,,,,挪威,皇家弗里德里克大学,,1832年12月8日,1910年4月26日,戏剧家，诗人，小说家,,挪威北部一个乡村,《皇帝》，《挑战的手套》，《诗与歌》,,比昂斯滕·比昂松挪威戏剧家、诗人、小说家。主要作品有剧作《皇帝》、《挑战的手套》，诗集《诗与歌》等。1903年作品《挑战的手套》获诺贝尔文学奖 。获奖理由： “他以诗人鲜活的灵感和难得的赤子之心，把作品写得雍容、华丽而又缤纷”。
